Branch,Talker,Event,Content,Key
0,,,"그때 린이라는 애가 말했었지,#적어도 그런 행동만 안해도 이럴 일 없다고",
0,,,그럼 니아가 제대로 된 친구가 생기고 그게 오해였다하면 다음은 무슨 핑계를 들가,
0,,,적어도 지금 같은 어이 없는 이유로는 안괴롭히겠지,
0,,,호시코는 반에 들어갔다.,
0,,PlaySE,Walk,
0,,ChangeBackground,Classroom,
0,,,자신의 가방을 열어 도시락을 챙겼다.,
0,,,평소와는 달리 호시코가 들어오자 많은 아이들이 쳐다보고있었다.,
0,,,그런건 전혀 신경 쓰지 않는다는 듯 호시코는 도시락을 들고 나갔다.,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolHallway,
0,,,옥상으로 오르는 계단을 언제나처럼 올라갔다.,
0,,,처음에는 피하기 위해 가던 곳이였지만#지금은 사람을 만나기 위해 오른다는게 색다른 기분을 주었다.,
0,,,옥상 문을 열며 밖으로 나갔다.,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolRooftop,
0,,,호시코는 나오자마자 옆쪽으로 방향을 틀었다.,
0,,ChangeBGM,Nia,
0,Nia,AddTalker,1,
0,,,니아는 언제나처럼 도시락을 먹고있었다.,
0,,,호시코를 본 니아는 가볍게 인사했다.,
0,1,,안녕 오늘은 늦었네,
0,호시코,,응 개인적인 볼일이 있었거든,
0,,,어떤식으로 이야기를 전해야 할까,
0,,,다른 사람들이 오해를 하고 있는거니 나서서 이야기를 해보자?,
0,,,친구라는게 생각하는 순간 나타나는건 아니였다.,
0,,,게다가 이미 안좋은 이야기도 많아서 다가올 사람도 적지 않을까,
0,,,아무리 생각해봐도 좋은 방향으로는 생각하기 어려웠다.,
0,1,,오늘은 같이 돌아가는건 힘들 것 같아,
0,호시코,,어?,
0,,,호시코는 고개를 돌려서 니아를 쳐다보았다.,
0,1,,궁금한게 있다고 카페에서 같이 이야기 하자는 애가 있었어,
0,호시코,,알겠어 난 혼자 집에 갈게,
0,,,이런건 간섭해서는 안되는거겠지,
0,,,오히려 도와준다고 설치면 방해가 될 수도 있었다.#이럴땐 응원하는 선에서 기다리는게 맞는거겠지,
0,1,,응 그럼 나중에 메시지 보낼게,
0,호시코,,그럼 저녁에 메시지 보내줘,
0,,,호시코는 더 이상 간섭하지 않기로 했다.,
0,,,혼자서 아무것도 못하는 애도 아니고#도와달라는 말을 직접한 것도 아니였다.,
0,,,나였으면 이러지 않았을까 라는 게 오히려 불편하게 만들 수 도 있다.,
0,호시코,,그럼 이번 주 주말에 관한 이야긴데,
0,,,한층 홀가분한 마음으로 호시코는 가벼운 잡담을 시작했다.,
0,,,둘은 공원에 관한 것부터 가게에 대한 것들까지 이야기를 하게 되었다.,
0,,,곧 종이 칠 시간이 되고 나서야 둘은 헤어지게 되었다.,
0,,StopBGM,,
0,,FadeOut,1,
0,,RemoveTalker,1,
0,Hoshiko,AddTalker,1,
0,,ChangeBGM,Hoshiko,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,1,,그럼 내일 봐,
0,니아,,응 조심히 가,
0,,TalkerBack,,
0,,,호시코는 옥상 문을 열고 먼저 내려갔다.,
0,,RemoveTalker,1,
0,,ChangeBGM,Nia,
0,,,니아는 그런 호시코의 뒷 모습을 보고있었다.,
0,,,그 어떤 이야기도 신경쓰지 않고 다가온 사람,
0,,,때로는 그 방식이 과하게 느껴지긴 하지만 늘 나를 도와주고 싶어했다.,
0,니아,,가끔은 과하단 말야,
0,,,교실까지 찾아와서 다른 애들에게 이것 저것 물어보고 가질않나,
0,,,곤란하게 만드는 사람 중 하나였다.,
0,,,그래도 내 소중한 친구였다.,
0,,,니아는 문을 열고 학교 건물 안으로 들어갔다.,
0,,PlaySE,Walk,
0,,ChangeBackground,SchoolHallway,
0,,,계단을 내려온 후 복도를 타고 걸었다.,
0,,,반에 도착할 쯤 수업 시간을 알리는 종소리가 들렸다.,
0,,PlaySE,Walk,
0,,ChangeBackground,Classroom,
0,,,책상 서랍 안에는 오늘도 교과서가 없어져 있었다.,
0,,,니아는 노트를 꺼내 수업을 들으며 필기 하기 시작했다.,
0,,,집중도 안되고 따라가기 벅찬 것도 사실이였다.#그럼에도 이런 작은 시도가 다른 이미지를 만든다,
0,,,호시코가 해보자고 한 것이니 할 수 있는 선에선 시도 해볼 순 있었다.,
0,,,그렇게 수업은 계속 이어졌다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,Classroom,
0,,ChangeBGM,Reminiscence,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,마지막 종소리가 들릴땐 이미 집중력은 바닥난지 오래였다.,
0,,,내용도 어렵고 안하던걸 하자니 여간 어려운게 아니였다.,
0,,,니아는 책상 서랍에 노트를 넣고 다른 학생들이 나가길 기다렸다.,
0,,,모두가 나간 이후 뒤늦게 반청소를 시작했다.,
0,,,책상의자를 안에 넣어둔다던지#빗자루나 쓰레받기를 청소함에 넣는다던지,
0,,,교실 정리를 마치고 나오자 기다렸다는 듯 한 학생이 말을 걸어왔다.,
0,,ChangeBGM,Snowsnow,
0,Extra,AddTalker,1,
0,,SelectTalker,1,
0,마이,,주번이면 말하지 그랬어,
0,니아,,아냐 괜찮아 혼자 해도 돼,
0,,ChangeBackground,SchoolHallway,
0,,,니아는 열쇠와 출석부를 품에 끌어 안았다.,
0,니아,,나 교무실에 반납하고 가야하는데 같이갈까?,
0,마이,,그정도야 문제없지,
0,,,니아는 마이와 함께 교무실로 향했다.,
0,,,옆에서 어떤 박자를 흥얼거리며 따라오는게 생각보다 많이 신경 쓰일 뿐이였다.,
0,,,이내 둘은 교무실 앞에 도착했다.,
0,니아,,조금만 기다려줘,
0,마이,,응,
0,,RemoveTalker,1,
0,,,니아는 조심스럽게 문을 열고 안으로 들어갔다.,
0,,ChangeBackground,Teacherroom,
0,,,니아는 익숙한 듯이 출석부를 넣고 그 옆에 반키를 걸어두었다.,
0,,,그리곤 조심스럽게 문을 열고 밖으로 빠져나왔다.,
0,,ChangeBackground,SchoolHallway,
0,Extra,AddTalker,1,
0,니아,,이제 가도 돼,
0,,SelectTalker,1,
0,마이,,응 가자 ,
0,,ChangeBackground,SchoolGate,
0,,,니아는 걸어가는 내내 뒤를 보고 있었다.,
0,,,아직도 무슨 이야기를 하고 싶은건지는 말해주지 않았으니까,
0,,,이제 슬슬 말할 법도 한데 끝까지 말을 하진 않았다.,
0,니아,,그래서 무슨 이야기를 하려고 한거야?,
0,마이,,음… 카페는 간 다음에 이야기를 하는게 좋지 않을까?,
0,,,카페가 중요한건가?,
0,,,그래도 시간이 적은건 아니니 큰 상관은 없었다.,
0,,ChangeBackground,Town,
0,마이,,저기 보이지?,
0,,,손가락 끝이 가리키는 곳은 작은 카페가 있었다.,
0,,,니아는 마이와 함께 카페 안으로 들어갔다.,
0,,,커피를 사서 나간적은 있어도 안에 들어온 적은 처음이였다.,
0,,,니아가 테이블이나 의자를 둘러보자 마이가 말했다.,
0,마이,,내가 물어보는거니까 마실건 사줄게,
0,니아,,아 고마워,
0,마이,,고맙긴 다음엔 네가 사는거야,
0,,,마이가 주문을 받기 위해 가자 니아는 구석진 자리 한 곳에 앉았다.,
0,,,가방을 내려두곤 주변을 두리번 거리며 보고있었다.,
0,마이,,카페는 와본적 없어?,
0,니아,,응 이게 처음이야,
0,,,그래서 뭘 물어보려는 걸가?,
0,,,가장 궁금한건 그쪽이였지만 쉽게 이야기 하진 않았다.,
0,마이,,그래도 나쁘진 않지?,
0,,,니아는 고개를 끄덕였다.,
0,,,마이는 진동벨만을 들여다 보고 있었다.,
0,,,저게 울리면 가지러 가는거겠지?,
0,,,음식점에서도 자주 본적 있던만큼 니아도 진동벨만 보고있었다.,
0,,PlaySE,Ring,
0,,,둘 사이의 침묵이 깨지는건 진동벨이 울린 그때였다.,
0,마이,,오 그럼 갔다올게,
0,,,니아는 고개를 끄덕이고 계속 보고있었다.,
0,,,마이가 들고 온 것은 아이스티 두잔이였다.#니아는 그걸 건네 받고 자신의 앞에 내려놓았다.,
0,마이,,그래 이제야 물어 볼 수있겠네,
0,니아,,응 뭔데?,
0,,,마이는 핸드폰에서 사진 하나를 보여주었다.,
0,,,그 사진은 호시코가 집에 돌려보내줬을때의 사진이였다.,
0,마이,,보니까 둘이 자주 붙어 다니는데 둘이 무슨사이야?,
0,니아,,그냥 평범한 친구사이야,
0,,,원하는 대답이 아닌건지 마이는 아쉬워 하는 듯 보였다.,
0,니아,,그런데 호시코는 왜?,
0,마이,,저 호시코라는 애도 좀 이야기가 많이 나오는 애잖아?,
0,,,니아도 고개를 끄덕였다.,
0,,,같이 다니게 된지 얼마 안되었을때 반 애들 몇 명이 우려섞인 말을 건내기도 했으니까,
0,,,타케시라는 애한테 단단히 찍혀서 같이 다니기만 해도 위험하다는 이야기였다.,
0,마이,,막 연인같은게 아니라면 같이 다닐 이유가 없다고 생각했거든,
0,니아,,그건 조금 달라,
0,,,호시코는 나쁜 아이는 아니라고 생각이 들었다.#니아는 거리낌 없이 말을 이었다.,
0,,,물론 그모습을 보며 마이는 눈을 빛내고 있었다.,
0,니아,,좀 사람을 낮게 보는 경향은 있어도 아는 선에선 도와주려고 노력 많이해,
0,,,심지어 낮게 보는 경향도 많이 나아진 편이라고 느끼고 있었다.,
0,니아,,게다가 다양한 것들을 미리 보거나 배워서 잘 알려주기도 하거든,
0,마이,,그래도 넌 대단하네,
0,,,대단하다?,
0,니아,,뭐가 대단해?,
0,마이,,난 괴롭힘 당할 것 같아서 전혀 못 어울리겠거든,
0,,,순수한 의도로 건낸 이야기라는건 알아 들을 수 있었다.,
0,,,다만 지금껏 겪은 일들을 떠올려 보면 마냥 좋게 들리는 이야긴 아니였다.,
0,,,니아의 표정이 변하자 마이는 다급하게 뒤에 말을 얹었다.,
0,마이,,괜찮아 막 나쁜 소문나도 나도 별로 신경 안써,
0,니아,,응?,
0,,,아마도 린에게 괴롭힘 당하는건 모르는 눈치였다.,
0,,,그렇다면 티를 내지 않는 편이 마음 편하게 느끼지 않을까,
0,마이,,내가 친구 많이 소개시켜줄게#좀 이상한 애들도 있긴한데 잘 어울릴 수 있을거야,
0,니아,,어 응,
0,,,한결같다면 한결같은 사람이구나,
0,,,니아는 그런 생각이 들었다.,
0,,,앞에 놓여진 아이스티를 마시곤 다시 마이를 바라봤다.,
0,마이,,그나저나 둘이 사귀는줄 알았는데 그건 아니였네,
0,니아,,그런 감정은 크게 없어,
0,,,호시코랑 연애하는 줄 알고 온거였구나,
0,,,이제서야 상황이 대충 끼워 맞춰지는 기분이 들었다.,
0,,,물론 그거 한마디 듣겠다고 긴 시간동안 따라 다닌건 이해가 잘 되진 않았다.,
0,,,니아는 이야기를 마무리 짓고자 말했다.,
0,니아,,그럼 궁금한건 이걸로 끝이지?,
0,마이,,어? 급한 일있어?,
0,,,그 말에 니아는 고개를 가로저었다.,
0,마이,,급한거 아니면 좀 더 이야기 하자,
0,,,니아는 가방을 들려던 손을 내리고 다시 앉았다.,
0,니아,,이걸 물어보려고 온 것 같아서,
0,마이,,딱히 그런건 아냐,
0,,,그 이후론 이런 저런 질문을 받았다.,
0,,,왜 발표를 남에게 미루는 건지부터 말을 짧게 끊는건지,
0,,,니아의 생각하던 것과는 달리 더 많은 것들을 물어보고 이해 해주는 모습을 보여주었다.,
0,,,한참동안 이어진 대화가 끝났을땐 시간은 꽤 늦어있었다.,
0,마이,,나는 저쪽으로 가야하거든,
0,니아,,그럼 여기서 헤어지자,
0,,TalkerBack,,
0,,,행동이 가벼울 뿐 나쁜 아이는 아니란걸 느낄 수 있었다.,
0,,,니아는 손을 흔들며 마이가 사라지는 걸 보고있었다.,
0,,,모습이 완전히 시야에서 사라지고 나서야 니아는 걸음을 옮겼다.,
0,,RemoveTalker,1,
0,,ChangeBGM,Reminiscence,
0,,ChangeBackground,NiaHomeOutfront,
0,,,언제나 처럼 열쇠로 문을 열었다.,
0,,,그리고 조용히 집 안으로 들어갔다.,
0,,ChangeBackground,NiaLivingRoom,
0,,,니아가 집에 들어오자 거실쪽에선 목소리가 들렸다.,
0,철우,,돌아왔니?,
0,니아,,네,
0,철우,,식사는?,
0,니아,,괜찮아요?,
0,,,니아는 짧게 대답하고 계단을 통해 윗층으로 걸어갔다.,
0,,,그리고 자신의 방 문을 열고 안으로 들어갔다.,
0,,ChangeBackground,NiaRoom,
0,,,니아는 책상 아래 책가방을 내려두었다.,
0,,,그 후 의자에 앉아서 액자를 들었다.,
0,니아,,다녀왔어,
0,,,액자안 사진을 메만지며 조용히 시간을 보냈다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,NiaRoom,
0,,ChangeBGM,AsaNoKomorebi,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,니아는 침대에서 일어났다.,
0,,,언제나처럼 학교에 가기 위해 가방을 챙기던 중 메시지가 온 소리가 들렸다.,
0,,,니아는 핸드폰을 들고 내용을 확인했다.,
0,,,호시코가 보낸 메시지였다.,
0,니아,,대체공휴일…,
0,,,맞아 이번에 일요일이 쉬는날이였지,
0,,,니아는 가방을 내려두고 다시 침대에 누웠다.,
0,,,이제부터 뭘 해야할까,
0,,,생각해둔 것도 없었다.#얼마 전 빌린 책도 전부 반납했다.,
0,,,평소에는 혼자 있을때 뭘 했더라,
0,,,니아는 다시 자리에서 일어나 주섬주섬 옷을 갈아입었다.,
0,,,그 후엔 문을 열고 거실로 향했다.,
0,,ChangeBackground,NiaLivingRoom,
0,,,거실에는 작은 쪽지 하나와 샌드위치가 놓여있었다.,
0,,,니아는 쪽지를 들고 읽었다.,
0,니아,,오늘 나갔다 올테니 점심은 사서 먹으렴,
0,,,그럴 수 있지,
0,,,니아는 식탁의자에 앉아 샌드위치를 먹었다.,
0,,,조금 식긴 했지만 맛은 괜찮았다.,
0,,,화장실도 가고 세안을 마친 후  집 밖으로 향했다.,
0,,ChangeBackground,NiaHomeOutfront,
0,,,요즘엔 잘 찾아가지 않았지만 늘 이 시간엔 가는 곳이 있었다.,
0,,,주위를 둘러보며 오늘도 익숙한 거리를 걸었다.,
0,,,골목길 사이로 지나갈 때 두 사람이 눈에 들어왔다.,
0,,ChangeBGM,Rin,
0,Mari,AddTalker,0,
0,Rin,AddTalker,2,
0,,,피해가야하나?,
0,,,그런 생각도 잠시 두 사람은 니아에게 다가왔다.,
0,0,,그 잠시 시간좀 내 줄 수 있을까?,
0,니아,,응?,
0,,,평소와는 사뭇 분위기가 다른 느낌이였다.,
0,,,니아는 자리에 서서 두 사람을 바라보았다.#뭔가 할 이야기가 있는건가?,
0,2,,잠시 비켜줄 수 있어?,
0,,,린은 마리에게 말했다.#두 사람을 번갈아 보던 마리는 알겠다며 고개를 끄덕였다.,
0,,RemoveTalker,0,
0,,RemoveTalker,2,
0,Rin,AddTalker,1,
0,,,니아는 현 상황을 잘 이해할 수 없었다.,
0,,,린에게 부탁을 하던 사람이 생각을 바꿨나?#아니면 보기 불쾌할 정도의 일을 하는건가,
0,,,니아가 가만히 보고만 있자 린이 뒤늦게 말을 꺼냈다.,
0,1,,여긴 보는 눈이 많으니 다른 곳에 가서 이야기하자,
0,니아,,알겠어,
0,,,니아는 순순히 린의 뒤를 따랐다.,
0,,,마이가 본다면 분명 잔소리 하겠지#그런 생각이 들었다.,
0,,ChangeBackground,Alley,
0,,,린은 주변을 살펴 보더니 골목길 안쪽에 앉았다.,
0,,,니아도 그 옆에 다가가 따라 앉았다.,
0,1,,그 내가 말을 둘러서 하는건 잘 못해서 말이야,
0,니아,,바로 말해도 돼,
0,,,린은 별 말을 하지 못했다.,
0,,,뭔가 말을 하려다 마는 행동이 몇번 반복되고 나서야 제대로 말을 할 수 있었다.,
0,1,,혹시 너 카구야에게 뭐 잘못했어?,
0,니아,,카구야…,
0,,,그 이름을 듣는 순간 니아는 별다른 말을 하지 못했다.,
0,,,숨이 제대로 쉬어지지 않는 느낌까지 드는 정도였다.,
0,1,,내가 보기엔 요즘 잘 바뀐거 같거든?,
0,,,바뀌었다?,
0,,,자신의 말을 이해하지 못했다는것을 아는지 말을 더 추가했다.,
0,1,,아니 네가 애들도 무시하고 자기일도 떠넘긴다 했었거든 분명,
0,니아,,카구야가?,
0,,,니아의 질문에 린은 고개를 끄덕였다.#그 애가 지금까지 한거구나,
0,,,그런 생각이 들자 더욱 속이 갑갑해진 느낌이 들었다.,
0,,,니아의 반응에 린은 몸을 당겨 니아를 확인했다.,
0,1,,괜찮아?,
0,니아,,아냐 별 문제 없어,
0,,,니아가 손사레치자 린은 떨어졌다.,
0,1,,아무튼 내가 보기엔 별 문제가 없는데 아직 모자라다 계속 그러더라고,
0,,,린의 이야기를 토대로 상황을 알 수 있었다.,
0,,,카구야가 나쁜 소문을 퍼트리고 린에게 부탁하여 그런 짓을 한거구나,
0,,,어떻게 사람이 그런 짓을 할 수 있는거야? ,
0,,,니아는 천천히 심호흡 했다.#조금은 차분해진 기분이 들었다.,
0,1,,내 생각에는 카구야가 널 미워하는거 같아서 물어 보러 온거야,
0,니아,,아마 네 생각이 맞을거야,
0,,,니아의 대답에 린은 크게 한숨을 내쉬었다.,
0,1,,역시 그런가…,
0,,,뭔가를 골똘히 생각하던 린은 니아에게 말했다.,
0,1,,그럼 우리 그렇게 할래?,
0,,,그렇게?,
0,,,린은 자신의 생각을 니아에게 전해줬다.,
0,,,모든 이야기를 듣고나자 꽤 그럴 듯한 제안이라는 생각이 들었다.,
0,1,,이렇게 하면 너도 나쁜 일 당할 일 없을테고#나는 나대로 부탁을 거절한건 아니게 되는거잖아?,
0,니아,,소문을 바꾸는 것도 가능할 것 같아,
0,,,다만 한가지걸리는게 있었다.#그럼 린은 이걸로 괜찮은걸까?,
0,,,물론 좋은 감정이 있진 않다.#예상한 대로의 일이라곤 해도 다른 애들이 없었다면 버티지 못했을 것 같았다.,
0,,,특히 호시코가 없었더라면…,
0,,,그런 생각이 드는 것도 잠시,
0,1,,그럼 그렇게 하는걸로 하자,
0,니아,,넌 괜찮아?,
0,,,린은 고개를 끄덕였다.,
0,1,,상관없어 난 원래 그런 이미지거든,
0,,,린은 자리에서 일어나더니 손을 흔들며 밖으로 나갔다.#먼 곳에서 마리를 부르는 목소리가 전해져왔다.,
0,,RemoveTalker,1,
0,,ChangeBGM,Nia,
0,니아,,그럼 난….,
0,,,오늘부터 한다는 말은 없었지,
0,,,니아도 자리에서 일어나 밖으로 걸었다.,
0,,,저쪽이 더 빨랐던가…,
0,,ChangeBackground,Town,
0,,,골목길을 벗어나곤 공원을 향해 걸었다.,
0,,,전보단 사람들이 많아졌지만 여전히 그렇게 많진 않았다.,
0,,,니아는 빠른 걸음으로 그 사이를 지나쳐갔다.,
0,,ChangeBackground,Riverside,
0,,ChangeBGM,Park,
0,,,공원 입구에 도착하여 주변을 둘러보았다.#오랜 시간동안 활동이 이어지다 보니 이곳도 많은 변화가 있어보였다.,
0,,,다만 아직 시설적인 측면에선 고쳐지진 않았다.#다음번 작업에 마무리 된다고 했던가?,
0,,,호시코라면 잘 기억하고 있었을텐데…#그런 생각이 들자 괜스래 미안한 느낌이 들었다.,
0,,,요즘 들어 같이 다니는 날이 거의 없어졌다.,
0,,,전처럼 옥상에서 밥을 먹는 것도 아닐 뿐더러 만나는 날도 적었다.,
0,,,일부러 메시지로만 연락 하는 것 같기도 하고…,
0,,,이런 저런 생각을 하며 공원 벤치에 앉았다.#늘 앉아 있던 자리인 만큼 익숙한 기분이 들었다.,
0,,,분명 다른 친구들도 많아지고 상황도 나아진 것 같은데 마음은 편하지 않을까,
0,,,오늘도 시간 나냐는 문자를 지우며 니아는 흐르는 강을 바라보고있었다.,
0,,StopBGM,,
0,Black,FadeOut,1,
0,,ChangeBackground,NiaRoom,
0,,ChangeBGM,AsaNoKomorebi,
0,,SetTimer,0.5,
0,,FadeIn,1,
0,,StartBGM,,
0,,,커튼을 치고 자지 않은걸까,
0,,,햇살이 눈부시게 눈을 감싸고 니아는 부스스하게 일어났다.,
0,니아,,옷이 어디있더라…,
0,,,니아는 옷가지를 챙기고 밖으로 나섰다.,
0,,ChangeBackground,NiaLivingRoom,
0,,,오늘도 놓여진 식탁 위 빵을 먹고 가볍게 세수랑 양치도 끝냈다.,
0,,,머리카락을 정돈하고 가방을 멘 후 집밖으로 나왔다.,
0,,ChangeBackground,NiaHomeOutfront,
0,,,집 밖으로 걸어나오자 맑은 하늘이 반겨주었다.,
0,,,날씨가 참 좋구나#그런 생각을 한 후 니아는 학원을 향해 출발했다.,
0,,,린의 생각대로 소문은 순조롭게 퍼지고 있었다.,
0,,,며칠 지나지 않았음에도 그 이야기를 하는 애들도 많았다.#물론 린의 이미지는 깎여 나가긴 했다만 본인이 괜찮다 했으니…,
0,,,학원에서의 괴롭힘은 거의 없어진 정도였다.,
0,,,물건을 훔쳐가고 숨기거나 위협적으로 말하는 애들도 적어졌다.,
0,,,오히려 과도한 관심이 불편할 정도의 일상을 보내고 있었다.,
0,,,나아지길 바란건 맞지만 이정도는… 원한적 없는데,
0,,ChangeBackground,Town,
0,,,한가지 아쉬운 점이라 한다면 호시코가 나를 피한다는 점이였다.,
0,,,저번에 옥상에 올라갔을때도 보이지 않았다.#메시지도 보내고 주말에 만날때 별 차이는 느끼지 못했었는데…,
0,,,왜 나를 피하는걸까,
0,,,만나서 이유를 듣고 싶었다.,
0,,ChangeBGM,Momiji,
0,,ChangeBackground,SchoolGate,
0,,,교문을 지나자 몇몇 애들이 눈에 들어왔다.,
0,,,그 모습을 보고 조금 돌아서 반으로 올라가기로 했다.,
0,,ChangeBackground,SchoolHallway,
0,,,교실로 올라가기 전 2-1반 교실안을 둘러 보았다.#분명 호시코는 이른 시간부터 나와있던 걸로 기억하고 있었다.,
0,,,하지만 지금 반에는 보이지 않았다.,
0,,,가방이 걸려있는 걸로 봐서는 학교는 나온 것 같았다.,
0,,,니아는 몸을 돌려 윗층으로 올라갔다.,
0,,,그리고 반 교실 안으로 들어갔다.,
0,,ChangeBackground,Classroom,
0,,,니아가 반으로 들어오자 애들이 손을 들어 인사해주었다.,
0,,,카구야또한 살갑게 인사를 건냈다.#그 모습에 니아또한 손을 흔들어 주었다.,
0,,,니아는 자신의 자리에 앉았다.,
0,,,다행히 다른 애들은 말을 걸러 오지 않았다.,
0,,,니아는 자리에 앉아 노트와 책을 꺼냈다.,
0,,,시간이 지나고 수업시간이 시작 되었다.,
0,국어 선생님,,니아 38페이지 4번째 줄부터 8번째 줄까지 읽어주렴,
0,,,니아는 자리에서 일어나 글을 읽었다.,
0,,,분명 글을 읽고 있음에도 글 내용은 전혀 들어오지 않았다.,
0,,,이런 일상을 보내도 되는걸까#이렇게 편하게 지내도 되는거구나,
0,,,점심시간까지 시간은 흐르고 니아는 친구들에게 양해를 구하고 반을 나왔다.,
0,,ChangeBackground,SchoolHallway,
0,,,어디로 가야 찾을 수 있을까,
0,,Choice,옥상으로 간다.,RfTp
0,,Choice,반으로 찾아가본다.,Class
0,,ChoiceEnd,,
RfTp,,,오늘은 있지 않을까,
RfTp,,,문자를 보내보지만 호시코는 아무 대답이 돌아오지 않았다.#나중에 학원 끝나고 또 늦게 봤다며 답이 오겠지.,
RfTp,,,소중한 친구가 멀어지는게 이런 기분이 아닐까#평범한 일상을 보내더라도 괴로운 일은 사라지지 않는구나…,
RfTp,,,괜스래 마음이 아파지는 기분이 들었다.,
RfTp,,ChangeBackground,SchoolRooftop,
RfTp,,,니아는 옥상에 올라왔다.#시원한 공기가 몸을 타고 흘렀다.,
RfTp,,,기대를 접고 옥상의 옆면으로 다가가자 부시럭 거리는 소리가 들렸다.,
RfTp,니아,,어…,
RfTp,,ChangeBGM,Hoshiko,
RfTp,Hoshiko,AddTalker,1,
RfTp,1,,옥상에서 보는건 오랜만이네,
RfTp,,,분명 하고 싶은 말이 많았다.#따지고 싶은 이야기도 많았다.,
RfTp,,,그랬을텐데 그런건 크게 상관 없게 느껴졌다.,
RfTp,,,울컥한 감정에 아무 말도 하지 못했다.,
RfTp,1,,괜찮아? 우는건 아니지?,
RfTp,니아,,울리가 없잖아,
RfTp,,,그저 갑작스럽고 기쁜 마음이였다.,
RfTp,1,,도시락은 안챙겨왔어?,
RfTp,,,호시코는 챙겨온 빵 하나를 건냈다.,
RfTp,,,평소에는 도시락 챙겨 다니지 않던가?,
RfTp,,,니아는 빵을 받고선 봉지를 열었다.#안에는 소세지빵이 있었다.,
RfTp,니아,,소세지빵이네,
RfTp,1,,응 좋아한다 했잖아,
RfTp,,,기억하고 있었구나,
RfTp,NiaRelationship,IncreaseVarByName,3,
RfTp,,Bookmark,호감도 증가 매우 중요 포인트,
RfTp,,,괜한 우려였던걸까,
RfTp,,,호시코는 전과 변한게 없었다.,
RfTp,,,그때 마지막으로 말했던 그때와 달라지지 않았다.,
RfTp,,,피한다고 느낀건 사실 내가 소홀히 대한건 아니였을까,
RfTp,,,니아는 호시코와 이런 저런 대화를 이어갔다.,
RfTp,,,지금껏 마이가 했던 말이 어떤 느낌인지 알 수 있었다.,
RfTp,,,그렇구나…,
RfTp,,StopBGM,,
RfTp,,FadeOut,1,
RfTp,,RemoveTalker,1,
RfTp,Nia,AddTalker,1,
RfTp,,ChangeBGM,Nia,
RfTp,,SetTimer,0.5,
RfTp,,FadeIn,1,
RfTp,,StartBGM,,
RfTp,,,이야기가 끝나고 니아는 환하게 웃으며 먼저 문을 열고 내려갔다.,
RfTp,,RemoveTalker,1,
RfTp,,ChangeBGM,NakusitaMirai,
RfTp,호시코,,후… 들키진 않았구나,
RfTp,,,니아는 잘 해결이 된건가?,
RfTp,,,들리는 이야기로는 린에게 심한 구타를 당했다는 이야기가 들렸다.,
RfTp,,,전 학원에 퍼진 소문인 만큼 그냥 나온 이야기는 아니였을텐데…,
RfTp,,,호시코는 자리에서 일어나려했다.#하지만 몸은 제대로 움직이지 않았다.,
RfTp,,,아무래도 이번건 좀 오래가네…,
RfTp,,,그래도 이 이상 늦게 돌아간다면 수업시간을 제때 듣지 못할지도 모른다.,
RfTp,,,호시코는 애써 걸음을 옮겼다.,
RfTp,,PlaySE,Walk,
RfTp,,ChangeBackground,SchoolHallway,
RfTp,,,계단을 내려가는 것도 상당한 고역이였다.,
RfTp,,,혹시 몰라 미리 올라왔던게 좋게 작용한건가,
RfTp,,,이런 모습을 본다면 분명 상처를 받을 것이다.,
RfTp,,,그럴거란 생각에 의도적으로 피해 다니고 있었다.,
RfTp,,PlaySE,Walk,
RfTp,,ChangeBackground,Classroom,
RfTp,,,이 몸 상태로 이번 주말에 멀정히 나갈 수 있을까,
RfTp,,,타케시 녀석 티내지 말라면서 이렇게 하는게 어디있어,
RfTp,,,그렇다 해서 반발 할 수도 없었다.,
RfTp,,,사실 전에 같이 지내던 친구도 친구지만…#내가 타케시를 이길 수 없다는건 잘 알고 있다.,
RfTp,,,호시코는 자리에 앉아 다음 수업 준비를 시작했다.,
RfTp,,,주변 아무도 호시코가 불편해 하는걸 알아주지 않았다.,
RfTp,,,아니 오히려 보고도 못볹척 하고 있었다.,
Class,,,아직 종친지 얼마 안됐으니 반에 남아 있을지도 모른다.,
Class,,,호시코에게 어디있냐는 말을 남기고 한층 내려가 반을 들여다보았다.,
Class,,,하지만 반에는 호시코가 보이지 않았고 가방또한 보이지 않았다.,
Class,,,조퇴라도 한걸까?,
Class,,,그런 생각을 하고 있었다.,
Class,,ChangeBGM,Takeshi,
Class,Takeshi,AddTalker,1,
Class,1,,무슨일이야?,
Class,,,타케시였나?,
Class,,,니아는 기억을 되짚어보았다.#하지만 잘 기억이 나진 않았다.,
Class,니아,,죄송한데 혹시 호시코 본적 있나요?,
Class,1,,음… 점심시간 전부터 보이지 않던데?,
Class,,,아침에는 분명 가방이 있던걸 봤는데,
